2v7i,7.20,7.10,0.20,0.0
3fse,4.30,4.20,0.20,0.0
1n18,16.70,15.80,0.90,0.0
2f1d,10.40,10.00,0.30,0.0
3p5e,11.20,10.60,0.70,0.0
1fgo,12.00,11.50,0.50,0.0
4f3q,7.10,6.30,0.80,0.0
2ih8,11.00,10.90,0.10,0.0
1wzv,11.80,11.00,0.80,0.0
1dtd,17.10,16.20,0.90,0.0
3ifl,10.90,10.20,0.70,0.0
2d3n,19.10,18.20,0.80,0.0
1ugw,7.00,6.90,0.10,0.0
3f2k,14.10,13.80,0.20,0.2
1acd,11.70,11.70,0.00,0.0
1f04,6.10,6.10,0.00,0.0
3ump,8.20,6.80,1.40,0.0
3l9s,6.70,6.10,0.60,0.0
2ila,0.00,0.00,0.00,0.0
3qns,9.70,9.40,0.40,0.0
2rb3,11.00,11.00,0.00,0.0
2kc6,8.40,8.40,0.00,0.0
1b18,9.40,9.40,0.00,0.0
2gkr,6.00,4.80,1.20,0.0
4ig1,11.80,11.20,0.50,0.0
3l9c,13.00,12.60,0.40,0.0
2irt,0.00,0.00,0.00,0.0
3hsq,8.90,6.10,2.60,0.2
4jrm,11.20,6.90,4.30,0.0
3mmg,11.00,9.90,0.90,0.1
3a3k,13.80,11.10,2.70,0.0
2p97,11.80,11.60,0.30,0.0
2cpk,16.90,16.80,0.20,0.0
4goq,3.60,3.40,0.20,0.0
2h85,10.70,10.00,0.70,0.0
2j7j,0.70,0.70,0.00,0.0
2a70,12.60,12.00,0.50,0.0
3bzs,10.70,10.70,0.00,0.0
3d2q,10.50,9.40,1.10,0.0
1uek,7.50,7.30,0.20,0.0
2gmk,15.00,12.60,2.40,0.0
3q6v,10.60,8.70,1.70,0.2
1e5t,8.30,7.60,0.70,0.0
2c9h,13.70,11.40,2.00,0.3
4a25,10.00,7.40,2.60,0.0
4hzr,12.70,11.70,1.00,0.0
3zyl,9.00,7.50,1.60,0.0
3g68,7.00,6.10,0.80,0.0
1okr,11.30,10.20,1.20,0.0
1g6a,9.90,8.70,1.10,0.0
3vg3,10.10,9.20,0.90,0.0
3tzd,10.90,10.90,0.00,0.0
2lzh,0.00,0.00,0.00,0.0
2vtv,6.80,6.70,0.10,0.0
3f2u,14.00,10.20,2.50,1.3
1t9o,6.10,5.30,0.80,0.0
3rio,6.40,4.30,2.10,0.0
1y0r,13.80,12.70,1.10,0.0
2nls,9.70,9.70,0.00,0.0
1xze,8.00,7.20,0.90,0.0
3uhw,12.20,11.50,0.60,0.0
3bb7,7.70,7.00,0.80,0.0
2nu4,12.30,12.00,0.30,0.0
4d9r,9.00,8.50,0.50,0.0
3mwd,9.10,8.60,0.50,0.0
2k7k,4.40,4.40,0.00,0.0
3m8w,6.80,6.70,0.10,0.0
1c64,18.20,17.10,1.10,0.0
1kg5,9.30,8.10,1.30,0.0
2p3e,8.90,8.10,0.80,0.0
1b3h,14.70,12.10,1.90,0.7
4ht5,8.70,8.30,0.20,0.2
3eoe,8.80,8.50,0.30,0.0
4aek,14.10,10.20,3.90,0.0
3t3j,5.60,4.00,1.50,0.0
1zg4,16.70,15.50,1.20,0.0
1xwu,3.90,3.90,0.00,0.0
3vux,17.60,10.60,6.50,0.6
2tnf,13.30,12.30,1.00,0.0
4ezo,13.20,10.40,2.80,0.0
2zwr,6.60,6.10,0.50,0.0
2x67,13.10,12.90,0.20,0.0
2sqc,12.20,12.10,0.10,0.0
1yj5,5.80,5.60,0.20,0.0
1tjb,8.90,7.10,1.80,0.0
3re6,11.80,11.20,0.50,0.0
1i2p,11.90,11.40,0.50,0.0
2raa,14.10,12.70,1.40,0.0
2o2h,7.70,7.00,0.40,0.2
1f63,8.70,7.90,0.80,0.0
2wa0,12.20,10.40,1.70,0.0
4a8y,6.60,6.30,0.30,0.0
1hmo,17.60,16.00,0.50,1.0
1uvo,11.80,10.70,0.80,0.3
1bz0,9.00,8.10,0.90,0.0
3cdy,15.80,11.70,3.80,0.3
1mzw,19.80,18.30,1.50,0.0
2fr2,17.10,14.90,2.30,0.0
1xky,6.60,6.50,0.10,0.1
2r4h,10.60,9.20,1.40,0.0
2okz,12.20,0.00,12.20,0.0
2xwt,11.20,10.60,0.50,0.2
4ekf,17.00,12.90,4.20,0.0
4jml,12.20,11.10,0.50,0.6
1ob9,5.80,4.90,0.90,0.0
2ol9,0.00,0.00,0.00,0.0
3vto,13.70,13.40,0.30,0.0
4hvj,8.60,8.00,0.60,0.0
2olx,0.00,0.00,0.00,0.0
4fcs,9.70,8.30,1.40,0.0
3cjs,14.10,12.30,1.50,0.3
4kvf,6.30,6.00,0.20,0.0
3lxc,14.50,14.10,0.40,0.0
3kk7,11.60,11.40,0.20,0.0
2riv,9.60,8.40,1.20,0.0
3aw7,7.90,5.90,2.00,0.0
3hf2,12.60,12.20,0.50,0.0
2izv,6.40,6.00,0.40,0.0
2omm,0.00,0.00,0.00,0.0
1vuv,0.30,0.30,0.00,0.0
1dzu,14.30,12.80,1.50,0.0
4az9,9.80,8.50,1.00,0.2
2vfq,8.60,8.30,0.30,0.0
2xiv,11.00,9.10,1.60,0.3
1zvb,6.00,4.80,1.20,0.0
3q5i,7.40,7.10,0.10,0.1
1a5k,12.50,11.50,1.00,0.0
4hba,10.80,9.40,1.30,0.0
2on9,19.90,0.00,19.90,0.0
1b3f,11.90,9.30,1.00,1.5
1wd3,13.40,12.90,0.60,0.0
1qm0,4.70,4.70,0.00,0.0
3byp,11.10,9.00,2.00,0.0
3m5s,10.70,10.20,0.50,0.0
3vrp,10.70,9.90,0.80,0.0
3s69,5.70,4.10,0.00,1.6
2oqm,10.40,9.40,0.80,0.2
2dpq,47.10,7.90,39.30,0.0
3dcf,3.20,3.20,0.00,0.0
4gq7,8.50,7.90,0.60,0.0
2onv,12.30,0.00,12.30,0.0
1v1t,8.90,7.50,1.50,0.0
4jot,5.50,3.90,1.60,0.0
2ywj,9.70,7.80,1.90,0.0
2o5u,14.40,12.50,1.90,0.0
3chj,6.50,6.30,0.20,0.0
3h7f,2.70,2.50,0.20,0.0
2uyb,5.40,4.90,0.30,0.2
2vua,10.10,8.20,1.90,0.0
1fgt,11.70,11.20,0.50,0.0
2onw,41.10,0.00,41.10,0.0
3r1i,4.90,4.80,0.00,0.1
3zn5,5.50,4.30,1.20,0.0
4jg3,9.40,8.90,0.50,0.0
3n90,19.30,15.70,3.60,0.0
1mol,12.00,11.40,0.60,0.0
3l9p,12.90,11.30,1.60,0.0
3mdq,10.60,9.20,1.40,0.0
2uxy,14.10,10.70,3.40,0.0
4dx8,7.50,7.20,0.40,0.0
2onx,0.00,0.00,0.00,0.0
1p3e,9.80,8.30,1.50,0.0
3iqi,7.90,7.70,0.20,0.0
2qb7,7.40,6.50,0.50,0.4
2i85,1.20,1.20,0.00,0.0
3ej9,8.10,7.80,0.20,0.2
3hda,5.80,5.40,0.30,0.0
2e8i,8.00,7.20,0.80,0.0
2p3w,3.40,2.30,1.10,0.0
1yyg,16.30,14.60,1.70,0.0
1pj9,14.10,13.80,0.30,0.0
1bz1,11.40,10.20,1.20,0.0
2ai6,3.80,3.80,0.00,0.0
2voh,6.00,6.00,0.00,0.0
2rce,7.20,6.80,0.40,0.0
1rro,11.50,7.50,3.50,0.6
2l19,1.30,1.30,0.00,0.0
2ptx,10.60,8.50,2.10,0.0
1t3m,17.40,16.60,0.70,0.1
2p4r,8.90,5.70,3.20,0.0
4eet,8.70,6.90,1.80,0.0
2hf4,10.70,10.00,0.70,0.0
3dhu,8.70,8.60,0.10,0.0
3lcp,13.90,13.60,0.30,0.0
3isv,10.80,9.60,1.30,0.0
4jid,10.60,9.80,0.80,0.0
3zym,10.40,9.90,0.50,0.1
1sw5,6.20,5.40,0.80,0.0
1eaf,15.40,11.50,3.90,0.0
2blh,7.50,7.10,0.40,0.0
3rl8,7.90,6.70,1.20,0.0
2p5k,0.90,0.90,0.00,0.0
2vrs,6.90,6.00,0.70,0.2
2ce4,8.10,8.10,0.00,0.0
2fx2,16.00,14.30,1.30,0.4
1oq9,8.90,8.50,0.40,0.0
4j5m,11.80,10.20,1.60,0.0
4f28,7.80,7.80,0.00,0.0
3t54,12.80,10.40,1.10,1.3
2dh3,3.60,3.60,0.00,0.0
2pkv,3.60,1.80,1.80,0.0
2ztb,8.60,8.10,0.50,0.0
1ajb,13.10,13.00,0.10,0.0
3nr5,12.30,10.80,1.50,0.0
3mnl,2.50,2.30,0.20,0.0
3vho,12.00,11.80,0.10,0.1
4lr7,7.90,7.90,0.10,0.0
1s7y,13.50,12.50,0.90,0.0
1esu,11.90,11.20,0.70,0.0
4hao,14.10,12.60,1.40,0.0
4e9x,10.40,10.10,0.30,0.0
3lyk,10.20,9.90,0.30,0.0
3ber,15.80,11.80,3.50,0.5
2lzt,25.10,9.00,4.00,12.1
4imy,12.60,12.10,0.50,0.0
3acz,9.50,9.30,0.20,0.0
2o69,7.40,5.70,1.70,0.0
2plo,12.10,3.50,0.00,8.7
4mh4,4.80,4.30,0.50,0.0
4bhl,9.30,8.60,0.70,0.0
2anb,12.30,12.00,0.30,0.0
1n7n,11.30,10.20,0.80,0.2
3i5m,11.70,10.60,1.10,0.0
2gfh,9.00,8.50,0.50,0.0
2pzg,9.90,8.50,1.40,0.0
1y7d,15.00,14.90,0.10,0.0
3vfn,16.70,14.70,1.80,0.1
3tqw,10.80,9.80,0.60,0.4
4hhe,10.60,9.30,1.30,0.0
2nxb,8.40,6.50,1.90,0.0
2vzn,14.70,12.70,2.00,0.0
3kru,6.70,6.70,0.00,0.0
3gms,6.80,6.40,0.40,0.0
4bjm,5.00,4.10,0.90,0.0
3ttw,12.50,12.30,0.10,0.1
3kzd,9.60,6.90,2.80,0.0
1zup,10.80,10.10,0.70,0.0
2aih,4.40,4.40,0.00,0.0
1v5i,11.70,10.60,1.10,0.0
3m92,5.70,4.90,0.40,0.4
4jvp,9.50,9.00,0.50,0.0
1o13,11.60,8.70,2.90,0.0
3lij,5.30,4.90,0.40,0.0
2zus,10.20,10.00,0.20,0.0
4h5l,6.00,5.70,0.40,0.0
3sr3,9.20,8.70,0.50,0.0
1vuh,3.40,3.40,0.00,0.0
3k27,13.30,11.90,1.40,0.0
1ymv,9.40,8.90,0.50,0.0
1n27,1.30,1.30,0.00,0.0
3pth,13.70,12.30,1.40,0.0
4ccx,5.70,5.50,0.20,0.0
2h6q,9.20,8.90,0.30,0.0
1oub,7.30,5.90,1.40,0.0
2p0o,12.50,11.40,1.00,0.0
1m70,17.90,16.50,1.50,0.0
4gzd,15.10,13.80,1.30,0.0
3n6t,16.00,13.00,3.10,0.0
4fo8,11.70,11.10,0.50,0.0
2ran,19.20,19.00,0.20,0.0
1vpr,14.10,12.80,1.30,0.0
2l9d,3.50,3.50,0.00,0.0
4g0x,11.70,11.30,0.40,0.0
3ryb,10.30,9.80,0.50,0.0
1cad,12.10,12.10,0.00,0.0
3gcw,6.80,6.60,0.20,0.0
3ctk,12.90,12.40,0.50,0.0
1vda,17.30,17.30,0.00,0.0
1oug,10.10,7.40,2.80,0.0
4a10,9.70,9.60,0.10,0.0
3pbi,12.10,10.50,1.60,0.0
3hoh,11.60,9.20,2.40,0.0
3crg,12.70,12.50,0.20,0.0
2ybl,5.00,5.00,0.00,0.0
2rig,0.00,0.00,0.00,0.0
1ouj,10.40,7.20,3.20,0.0
3nwk,10.50,9.30,1.20,0.0
2okq,12.90,8.80,3.90,0.2
2rg2,11.90,9.80,2.10,0.0
2rjy,10.00,10.00,0.00,0.0
2yvo,9.10,7.10,1.90,0.0
4g0y,8.70,7.50,1.20,0.0
4dbd,14.50,11.60,2.90,0.0
2pq7,6.30,5.90,0.30,0.0
1ctj,19.60,15.90,3.70,0.0
4mf4,6.40,6.20,0.20,0.0
2pi3,7.40,6.20,1.20,0.0
2etx,9.60,8.70,0.80,0.2
3m1q,11.40,10.00,1.40,0.0
2nmu,13.60,10.80,2.80,0.0
4bsp,7.00,5.60,1.40,0.0
2tma,0.00,0.00,0.00,0.0
2l07,0.70,0.70,0.00,0.0
3zcy,11.70,10.20,1.50,0.0
3k4i,10.00,8.70,1.00,0.2
2dn2,12.10,11.80,0.30,0.0
2wok,9.00,8.80,0.20,0.0
3hep,12.30,12.30,0.00,0.0
2g3i,6.60,6.40,0.20,0.0
4fnl,10.50,10.20,0.30,0.0
1epw,12.30,12.10,0.30,0.0
4b2f,9.40,8.20,1.20,0.0
2v6w,1.90,1.90,0.00,0.0
3v43,9.00,8.00,1.00,0.0
2vbf,8.20,7.40,0.80,0.0
2bk6,5.60,5.10,0.50,0.0
1oie,11.70,9.90,1.80,0.0
4f68,5.00,3.30,0.60,1.1
4div,7.80,7.80,0.00,0.0
3k8h,10.70,9.50,1.10,0.0
1cuu,11.20,10.00,1.10,0.0
2v7r,3.70,3.70,0.00,0.0
1vqs,7.10,7.00,0.10,0.0
2byg,6.90,6.90,0.00,0.0
4eik,6.20,6.20,0.00,0.0
4hz9,8.30,7.20,1.00,0.0
4gfa,9.30,7.60,1.70,0.0
3f2z,4.80,4.80,0.00,0.0
4c7l,15.20,14.70,0.40,0.0
3p2y,3.60,3.30,0.40,0.0
2vn6,2.50,2.00,0.60,0.0
2jsi,25.90,25.90,0.00,0.0
1b4t,10.50,10.10,0.40,0.0
4f6d,10.30,7.60,1.60,1.1
4c0f,5.70,5.70,0.00,0.0
3dob,14.00,13.20,0.90,0.0
4am4,12.40,11.90,0.50,0.0
3f8x,11.20,9.50,1.70,0.0
3p7t,9.10,7.90,0.80,0.4
2w20,9.70,9.40,0.30,0.0
3egm,7.70,7.20,0.50,0.0
3e5z,11.10,10.70,0.30,0.0
1g3o,11.90,9.60,2.30,0.0
3lhb,12.70,10.70,2.00,0.0
1gkk,16.60,13.30,1.30,2.0
3czu,11.70,11.30,0.40,0.0
3v46,12.90,12.20,0.70,0.0
2vuq,4.00,2.00,2.00,0.0
4dip,12.80,10.70,1.90,0.2
3oam,6.80,6.80,0.10,0.0
1aue,20.20,19.00,1.20,0.0
3d0s,14.20,13.80,0.40,0.0
2euv,3.60,2.90,0.30,0.3
3tnv,9.90,9.90,0.00,0.0
4fyp,6.70,3.90,2.70,0.0
3efg,25.30,9.20,16.10,0.0
3i76,5.10,5.00,0.10,0.0
1o6f,8.80,8.30,0.40,0.0
1ucf,14.80,13.80,1.00,0.0
1y51,7.40,5.10,2.30,0.0
4dwa,24.90,23.60,1.30,0.0
4b29,9.80,7.40,0.90,1.5
3drk,14.70,14.20,0.40,0.0
2gae,10.80,10.40,0.40,0.0
3lry,16.70,9.80,6.80,0.0
4mh8,2.40,2.40,0.00,0.0
3clw,12.60,12.60,0.00,0.0
2ouv,14.20,13.60,0.50,0.0
3m5n,9.80,8.30,1.40,0.0
3hr6,10.50,9.50,0.80,0.1
2wpy,12.20,3.50,8.70,0.0
1w5l,16.00,8.00,7.10,0.9
1c60,16.00,12.30,3.60,0.0
4j6j,6.90,6.30,0.60,0.0
1hbi,15.30,13.10,2.20,0.0
1h98,13.10,13.10,0.00,0.0
4bsg,10.50,9.50,1.00,0.0
2ntn,9.30,8.80,0.50,0.0
4l4j,11.60,11.00,0.60,0.0
2wq2,10.90,9.10,0.00,1.8
4fi1,7.50,7.50,0.00,0.0
3ey6,13.00,10.20,2.80,0.0
3ba5,14.80,14.20,0.60,0.0
2lve,16.80,15.60,1.20,0.0
3bhg,8.40,7.90,0.40,0.0
1g3p,12.30,9.00,3.30,0.0
3tkr,10.40,10.30,0.10,0.0
3rc4,6.10,4.50,1.60,0.0
3sdo,7.30,7.20,0.10,0.0
3jty,10.30,10.30,0.00,0.0
2qbz,10.30,8.90,1.40,0.0
2im9,8.60,6.70,1.00,1.0
2ppz,6.00,6.00,0.00,0.0
1yzh,10.10,8.50,1.60,0.0
3vxk,11.90,11.20,0.70,0.0
2zey,20.60,19.30,1.20,0.0
1n5g,10.50,10.50,0.00,0.0
2ze4,13.20,13.00,0.10,0.0
2lli,2.60,2.60,0.00,0.0
4kms,6.00,5.70,0.30,0.0
2qea,3.70,3.30,0.40,0.0
2ywk,11.40,7.20,4.30,0.0
1oca,4.20,4.20,0.00,0.0
2bu4,8.40,5.80,1.30,1.3
3du1,12.80,7.60,5.20,0.0
4alp,5.80,5.30,0.50,0.0
4jan,12.20,12.10,0.10,0.0
2nul,17.10,14.50,2.70,0.0
3qz9,14.80,14.30,0.50,0.0
2z41,4.60,0.00,4.60,0.0
5nn9,16.30,14.90,1.40,0.0
3qff,7.50,7.30,0.20,0.0
3gcb,10.60,9.50,1.00,0.0
1v4y,11.10,10.90,0.10,0.0
4fbr,8.90,8.00,1.00,0.0
7hbi,18.70,16.70,2.10,0.0
1jl6,26.80,19.20,7.60,0.0
3bdd,5.60,5.10,0.40,0.0
3v0i,10.00,6.90,3.10,0.0
1c7c,13.80,13.20,0.50,0.0
4bu4,7.60,7.60,0.00,0.0
2zqe,3.80,3.80,0.00,0.0
2ptf,9.80,9.70,0.20,0.0
3u65,16.00,14.20,1.30,0.5
2pht,18.80,17.60,1.20,0.0
2vfp,10.20,9.60,0.60,0.0
1jhb,5.40,5.40,0.00,0.0
3f75,7.90,5.60,2.30,0.0
3tmn,1677.90,13.20,1664.10,0.6
1lsy,8.10,8.10,0.00,0.0
3ak9,9.40,8.30,0.30,0.8
3zi1,6.60,6.40,0.20,0.0
3h9s,6.50,6.40,0.10,0.0
2zy6,3.60,2.10,0.00,1.4
3d6e,9.20,8.80,0.30,0.0
2jhj,9.20,8.50,0.70,0.0
3g1x,12.20,11.90,0.30,0.0
3khd,8.40,8.30,0.10,0.0
2wm5,9.60,9.20,0.40,0.0
4h89,7.30,6.90,0.30,0.0
1sdi,8.90,7.80,1.10,0.0
4fup,6.50,5.60,0.90,0.0
1wyx,7.70,6.40,1.30,0.0
2zbx,8.00,7.70,0.30,0.0
2z3j,6.60,6.30,0.30,0.0
4m9g,4.00,3.40,0.60,0.0
3rxe,9.50,8.10,1.10,0.3
1ar9,8.00,8.00,0.00,0.0
2dv1,7.20,7.10,0.00,0.0
2pd1,10.50,9.30,1.10,0.2
4f27,6.30,6.30,0.00,0.0
4aie,9.50,8.80,0.60,0.0
1e25,11.10,10.40,0.70,0.0
3f2o,11.70,11.70,0.00,0.0
3ssf,13.20,7.70,3.30,2.2
2vu4,12.30,10.50,1.80,0.0
3p1i,8.70,7.60,1.10,0.0
3edv,9.70,8.70,1.00,0.0
4ked,7.90,4.90,2.10,0.9
4nul,11.00,10.50,0.40,0.0
3s5b,12.60,11.50,1.10,0.0
4as4,4.90,4.90,0.00,0.0
4hfu,11.20,10.60,0.60,0.0
315d,13.90,1.70,7.00,5.2
3npv,8.20,7.80,0.40,0.0
4a1v,9.40,8.50,1.00,0.0
2xcy,5.10,4.90,0.10,0.1
3lxj,10.00,9.60,0.30,0.0
4ak1,6.10,5.50,0.50,0.1
3zr1,9.20,8.90,0.40,0.0
4dg2,7.80,7.30,0.50,0.0
317d,0.00,0.00,0.00,0.0
3cqa,11.40,10.90,0.40,0.0
1gaz,16.80,10.30,6.50,0.0
3fe1,7.80,7.70,0.10,0.0
4aea,10.20,5.80,4.40,0.0
3cpg,12.00,11.10,1.00,0.0
1gyd,7.70,5.20,1.50,1.0
3cry,9.50,8.40,1.10,0.0
2a1f,10.00,9.30,0.70,0.0
1i2g,11.50,11.50,0.00,0.0
3m6u,6.90,6.50,0.40,0.0
1ray,9.70,7.40,2.10,0.2
2an1,10.70,9.90,0.80,0.0
331d,1.90,1.90,0.00,0.0
2bda,14.20,12.30,1.90,0.0
4h2k,11.20,10.50,0.60,0.0
3izm,8.20,8.20,0.00,0.0
2ojh,9.80,9.40,0.40,0.0
3jso,5.80,5.70,0.10,0.0
2qzb,12.10,10.80,1.30,0.0
3b5z,11.80,11.80,0.00,0.0
2qpw,12.30,10.70,1.60,0.0
2vr2,11.40,10.10,1.40,0.0
3zdz,9.60,9.50,0.00,0.0
1gro,12.70,11.90,0.80,0.0
3kuu,10.50,8.60,2.00,0.0
362d,2.10,2.10,0.00,0.0
2f6g,5.50,5.30,0.10,0.0
1l68,18.10,15.90,2.20,0.0
3kpo,11.30,11.00,0.30,0.0
3pu7,10.80,10.30,0.40,0.0
1cja,43.10,42.60,0.50,0.0
3khy,11.90,11.50,0.40,0.0
1p2n,10.80,10.80,0.00,0.0
1lya,18.00,17.70,0.40,0.0
3a64,7.50,7.00,0.50,0.0
2ka0,4.20,4.20,0.00,0.0
1vd8,17.40,17.40,0.00,0.0
1p5a,3.60,3.60,0.00,0.0
369d,0.00,0.00,0.00,0.0
3keb,12.60,12.20,0.30,0.1
3dsd,9.40,8.30,1.10,0.0
1bkl,20.00,17.80,2.20,0.0
3fjm,10.80,10.50,0.10,0.1
3m4v,8.90,8.40,0.50,0.0
370d,0.00,0.00,0.00,0.0
2h6p,3.70,3.70,0.00,0.0
3dcx,9.20,8.20,1.10,0.0
2igd,9.00,5.40,1.80,1.8
3g8d,6.40,6.40,0.10,0.0
1i9t,12.80,9.20,3.60,0.0
250d,10.60,9.30,1.20,0.0
3uqd,11.70,10.80,0.90,0.0
4bwd,9.80,6.20,3.60,0.0
3q4l,7.00,6.60,0.20,0.2
4eta,3.40,3.40,0.00,0.0
1g90,3.30,3.30,0.00,0.0
1cm5,10.10,10.00,0.10,0.0
4dgb,5.70,5.70,0.00,0.0
2w3z,9.40,7.90,1.50,0.0
2av1,8.40,7.60,0.80,0.0
4e9j,1.40,1.30,0.20,0.0
2dpr,15.50,14.30,1.20,0.0
3mzq,14.50,11.00,3.50,0.0
2i0q,10.70,10.40,0.30,0.0
2qr5,11.10,11.10,0.00,0.0
2wlw,17.80,12.20,4.50,1.0
2uya,5.30,4.60,0.60,0.0
2vzb,9.30,7.10,2.20,0.0
2y79,12.60,11.80,0.60,0.2
2jbr,10.00,9.50,0.50,0.0
1on4,7.00,7.00,0.00,0.0
3nek,7.00,6.70,0.30,0.0
4e9k,11.30,10.00,1.30,0.0
2m7o,1.80,1.80,0.00,0.0
2y8k,7.00,6.30,0.40,0.4
1jia,15.00,13.70,1.00,0.3
2k9f,17.40,17.40,0.00,0.0
394d,1.40,0.00,1.40,0.0
3u2p,11.10,10.60,0.50,0.0
1o59,13.40,12.50,0.80,0.2
1kp6,4.30,4.30,0.00,0.0
3fpx,21.00,20.40,0.30,0.4
396d,2.70,2.70,0.00,0.0
4klk,12.40,12.10,0.40,0.0
2ja9,7.50,6.80,0.70,0.0
4evc,29.30,14.90,1.70,12.8
1uh9,9.60,8.40,1.20,0.0
1rps,14.50,14.20,0.20,0.0
2h4q,4.80,4.60,0.20,0.0
397d,2.90,1.90,0.00,1.0
104d,2.60,2.60,0.00,0.0
1gky,13.50,12.90,0.60,0.0
2vno,15.80,12.70,2.70,0.5
4esb,10.90,10.90,0.00,0.0
3pvl,8.60,8.30,0.30,0.0
3hql,10.10,8.00,2.20,0.0
2p82,9.30,9.10,0.20,0.0
1fxr,13.10,13.10,0.00,0.0
1qrg,19.50,14.10,5.40,0.0
3vj9,10.80,9.80,0.70,0.3
1f65,14.30,12.10,2.20,0.0
2ary,12.40,11.70,0.70,0.1
4loe,9.90,9.00,1.00,0.0
1osp,21.10,18.10,3.10,0.0
3si5,9.50,7.00,2.50,0.0
3b5w,0.00,0.00,0.00,0.0
1bwi,8.30,8.30,0.00,0.0
1vkw,7.30,5.90,1.40,0.0
1guj,22.10,13.40,8.70,0.0
4hl6,8.90,8.90,0.10,0.0
3js5,5.60,5.60,0.00,0.0
2pd2,16.40,12.90,3.60,0.0
3dgi,12.80,12.30,0.50,0.0
4evm,10.20,10.20,0.00,0.0
3gfo,15.40,14.40,1.00,0.0
4hcc,12.60,12.20,0.40,0.0
1ms5,11.20,10.90,0.30,0.0
3ld3,11.00,4.90,6.10,0.0
4jr6,11.40,11.00,0.30,0.0
1bf6,10.10,9.90,0.20,0.0
1mxb,21.00,19.10,1.90,0.0
4g84,15.70,15.30,0.40,0.0
4io5,8.30,8.30,0.00,0.0
2x48,4.10,3.00,1.10,0.0
4d99,8.50,8.00,0.50,0.0
3b5y,0.00,0.00,0.00,0.0
2yef,9.60,8.50,1.00,0.0
3suk,11.50,9.20,2.00,0.3
3ist,12.90,11.90,0.90,0.1
2r5f,8.70,8.70,0.00,0.0
3l3h,6.70,6.40,0.30,0.0
2a5z,6.50,5.90,0.50,0.1
3b7g,10.50,9.80,0.30,0.4
1ugd,12.70,11.00,1.70,0.0
1vv1,0.30,0.30,0.00,0.0
2r5b,9.20,7.10,2.20,0.0
1f5b,22.10,19.90,2.20,0.0
2pvr,10.70,9.30,1.40,0.0
2l71,21.80,21.80,0.00,0.0
3kwd,8.00,5.90,2.10,0.0
2ium,6.70,6.00,0.00,0.7
4e6u,9.40,7.30,0.90,1.1
4i0w,6.90,6.80,0.10,0.0
3c8p,2.70,2.00,0.00,0.7
2aum,6.80,6.50,0.30,0.0
2ojw,8.50,8.10,0.30,0.1
4otc,17.80,14.70,3.10,0.0
3tvy,11.30,11.20,0.20,0.0
3es1,11.50,10.00,1.50,0.0
2yl9,11.00,10.30,0.70,0.0
3mqm,18.40,17.90,0.50,0.0
1q42,8.20,7.00,1.20,0.0
1ccg,9.30,9.30,0.00,0.0
4k2p,4.40,3.60,0.80,0.0
2fkj,11.20,10.80,0.40,0.0
3cgs,5.40,3.20,2.20,0.0
4is1,6.50,5.80,0.60,0.0
2dur,6.40,6.10,0.20,0.0
2w3y,11.00,10.30,0.70,0.0
3qzb,10.30,9.10,1.20,0.0
3zdm,8.60,8.60,0.00,0.0
3q1h,12.30,10.50,1.80,0.0
2y7i,8.60,7.80,0.80,0.0
3dg1,12.80,0.00,12.80,0.0
3bs4,7.90,7.50,0.50,0.0
4ht7,6.30,5.90,0.30,0.0
1a3h,7.00,5.60,1.40,0.0
2k5o,3.50,3.50,0.00,0.0
2cl4,13.20,10.30,2.90,0.0
3pc8,13.50,12.60,0.80,0.0
2g4q,10.80,8.30,2.40,0.0
2fcw,14.00,11.10,2.90,0.0
1tie,10.20,9.70,0.40,0.0
3dgj,41.30,0.00,41.30,0.0
4fsv,6.70,6.50,0.20,0.0
1ykk,5.80,5.40,0.40,0.0
1edv,5.70,5.70,0.00,0.0
4avr,3.80,3.80,0.00,0.0
2g6g,10.50,9.70,0.80,0.0
3dnb,415.40,2.60,412.80,0.0
4a7k,13.50,12.40,0.90,0.2
4b4h,15.30,13.80,1.50,0.0
3o5t,14.30,12.80,1.50,0.0
2hwn,10.40,8.10,2.30,0.0
2ifj,5.20,5.20,0.00,0.0
3u2u,13.80,12.40,1.20,0.2
4fge,8.30,6.90,1.40,0.0
4ec5,9.60,9.40,0.20,0.0
3dpa,0.00,0.00,0.00,0.0
1ljl,7.50,5.20,2.30,0.0
3v2k,13.70,11.70,2.00,0.0
1ykm,4.10,3.90,0.10,0.0
3zzg,11.70,10.90,0.80,0.0
1xf2,5.10,4.90,0.20,0.0
1la6,19.40,18.90,0.40,0.0
1o0t,15.10,13.90,1.20,0.0
3r06,9.00,8.00,1.00,0.0
3e7r,5.00,1.70,3.30,0.0
1gtf,11.30,10.70,0.60,0.0
3zr5,16.70,16.50,0.20,0.0
1xw2,5.30,4.80,0.40,0.0
1l0f,11.80,10.60,1.20,0.0
1vmd,8.30,7.90,0.40,0.0
4h4n,14.50,10.50,4.00,0.0
1c6d,16.70,14.20,2.20,0.4
3e7u,19.40,6.50,12.90,0.0
1wcg,6.40,6.00,0.10,0.4
2j0q,11.30,11.30,0.00,0.0
2xv4,9.50,9.20,0.30,0.0
3dmb,6.60,5.40,1.20,0.0
2vyw,6.70,5.90,0.80,0.0
3axa,7.80,6.10,1.70,0.0
4j4c,13.60,6.20,7.40,0.0
3hjm,9.50,9.10,0.30,0.1
4jke,8.10,7.00,1.00,0.0
